Enc. Variable 0,Enc. Variable 1,Enc. Variable 2,Enc. Variable 3,Enc. Variable 4,Enc. Variable 5,Enc. Variable 6,Enc. Variable 7,Enc. Variable 8,Enc. Variable 9,Enc. Variable 10,Enc. Variable 11,Enc. Variable 12,Enc. Variable 13,Enc. Variable 14,Enc. Variable 15
0.06955369,-0.45854455,0.2581864,0.31990647,-0.07264061,-0.0055401437,0.67198235,-0.19899382,0.10126029,-0.4569783,-0.6531696,0.2729944,-0.4184158,-0.14945926,-0.35112268,-0.011620363
0.22068986,-0.40978405,0.05896684,0.20503727,-0.055539045,-0.35582787,-0.196212,0.26327017,0.28384367,-0.24635072,-0.7330925,-0.042638965,0.6149718,-0.4556994,0.052089643,0.38079095
-0.2932893,-0.36395484,-0.20356274,-0.20518146,-0.10420264,-0.47668445,-0.038500037,0.24551667,0.0543961,0.14515764,-0.7150118,0.10759194,-0.101077415,0.44164044,0.13929312,0.49651578
-0.30170906,-0.45204496,0.13161555,0.05624774,0.16054574,-0.07204828,-0.42338032,0.4569854,0.03333337,-0.07922948,-0.15748951,-0.060472697,0.41655442,-0.6686666,0.14793871,0.30451086
0.2776489,-0.20067275,0.24149808,-0.05434284,0.2775878,-0.3153777,0.41460285,0.13890196,-0.20039855,-0.22698458,0.061291426,0.09043361,0.16390616,-0.24016777,-0.06099243,-0.12635916
0.18146199,-0.1709271,0.37922156,0.007728204,0.08055654,-0.5471753,0.37713334,-0.11425464,0.42118886,-0.20659839,-0.28320605,-0.12056273,0.7865648,-0.28030506,-0.19702908,0.41524467
0.19897598,-0.5652137,0.04236143,0.105948195,0.05544126,-0.2402763,-0.21055923,0.99942315,-0.1908666,-0.51073664,-0.46686915,0.038678393,0.2641415,-0.19593109,-0.25391385,-0.019189091
-0.2693901,-0.10222912,-0.062832505,-0.42532465,0.35962722,-0.09975061,0.07068305,0.5943302,-0.07296424,-0.44774264,0.30162045,-0.4206953,-0.07271432,-0.13300835,-0.21249157,-0.19871473
-0.6640216,-0.21451464,0.08366189,0.048266143,0.5271734,-0.1803118,-0.3265442,0.5947012,-0.0862976,-0.13655683,0.06493624,-0.4257968,0.17341378,-0.52298087,-0.24874656,0.15072912
-0.09054795,-0.5721222,0.24252635,0.20669502,-0.18032475,-0.32747906,-0.13825825,0.25700188,0.39954808,-0.20341717,-0.47190568,-0.42568874,0.34538677,-0.25776303,-0.047958024,0.5231787
0.30211195,-0.33846638,0.39208353,-0.14035453,0.26656577,-0.39243847,0.24179116,0.20526041,-0.4304097,0.031550318,0.0102073215,-0.17318523,0.027847322,-0.070652194,-0.19145933,0.1307857
0.030985944,-0.10276857,0.64175576,-0.38508025,0.3043174,0.34703052,0.9155104,-0.60467106,0.20258036,-0.07553642,0.06831053,-0.7664674,0.04883019,-0.23910855,-0.62235886,-0.07561074
-0.13641536,-0.338419,0.48119795,0.27545217,0.08161674,-0.1271457,-0.050375607,-0.13365164,0.26664713,-0.21294138,-0.094755925,-0.9484636,0.49153733,0.058538392,0.57128745,0.09677094
0.0147220865,-0.12584902,-0.38274783,-0.40370727,-0.11839201,-0.30125755,-0.06535563,0.042291373,-0.19816755,-0.25012589,-0.35784248,0.08659035,0.24456295,0.11954413,0.064325675,0.33483702
-0.046477426,-0.35590148,-0.4416804,-0.65038633,0.37069267,-0.019170534,0.010009386,-0.28980646,-0.44359553,-0.2175879,-0.03234608,-0.0493477,0.030781265,0.054649647,0.27500412,-0.14378989
0.013904821,-0.004630834,-0.24609718,-0.49958733,0.28771093,-0.19498377,0.24257085,0.0974326,-0.4534563,-0.35763893,0.046020932,0.23217474,0.20921935,0.16383423,0.12605385,0.1474915
-0.05903847,-0.16073011,-0.0928613,-0.07406582,-0.34593323,-0.40091282,0.0024417955,0.04709671,-0.19546601,-0.50827324,-0.29507098,0.34542495,-0.03001905,0.19349918,0.17299075,0.19060995
0.05958812,-0.414263,0.55857426,0.13804074,-0.33012086,-0.37992555,0.04745113,-0.03995627,0.2809528,-0.23760006,-0.36945572,-0.5949023,0.39505464,0.007929182,-0.15290628,0.49704543
-0.09196944,-0.42467064,0.21480209,0.039622545,-0.016369866,-0.26482546,-0.0649572,0.33752596,-0.21312872,0.0065540522,-0.39625815,-0.15566185,0.36150792,-0.49824485,0.14619051,0.1298487
-0.034758985,-0.21205401,0.14596406,-0.6483003,0.16996074,-0.011043139,0.054034255,-0.024159621,-0.15884566,0.25565115,-0.10057601,-0.15951133,-0.099087246,0.41042536,0.009092998,0.50382036
-0.19691366,-0.18290952,0.036761403,-0.50076133,0.57162595,0.13062622,-0.15554999,-0.20378824,-0.13341348,0.21896273,-0.27149907,-0.28541058,-0.047870375,0.17451958,0.001224177,0.28906572
-0.078065686,0.35959297,0.2920877,-0.21799798,-0.039697796,0.06872499,0.025885953,0.25211462,-0.3170996,0.08107728,0.019611865,-0.73005545,-0.14061345,0.275517,-0.35211924,0.22844909
-0.14245613,-0.44780648,0.19761351,0.19568816,0.017221168,-0.43264323,-0.120319724,-0.09830451,0.03057372,-0.3425967,-0.2495668,-0.22339067,0.4786675,-0.10278063,-0.12637922,0.3339208
0.21191114,0.013046922,-0.073124565,-0.1251403,0.17944245,-0.23619597,0.30537206,-0.11547129,0.3430224,-0.26587304,-0.53987634,0.5219877,0.5688136,-0.75605994,-0.068033054,-0.14457679
-0.09709127,-0.292737,0.73215115,0.32809302,-0.12537447,-0.021918394,0.020497095,-0.060656376,-0.10285492,0.18460628,0.017841965,-0.98749,0.5745581,-0.013275342,-0.310162,0.010371244
0.031308822,0.112282276,0.24204066,-0.031278737,-0.11317715,0.17572321,0.8462544,0.21475711,-0.2604498,-0.26975515,-0.5042413,0.40834713,-0.4492171,-0.72307754,0.06431237,-0.35140598
-0.25602335,0.2514853,0.25260666,-0.336076,-0.008234916,-0.17535152,0.06542602,0.23776095,-0.6657669,0.17665976,-0.1894876,-0.56861526,-0.102729104,0.36640415,-0.40114895,0.256624
-0.4434081,-0.38121334,0.039826177,0.17880535,-0.17408378,0.14615329,-0.5403286,-0.05657701,-0.2531168,-0.018939368,-0.059835687,-0.7092971,0.041462652,-0.106009506,0.10974108,-0.35228053
-0.34572047,-0.3954126,0.2696175,0.35617,-0.03674524,0.19032173,-0.42408058,0.33194423,-0.42532563,0.005510889,-0.03325926,-0.4565035,0.3370017,-0.07153887,-0.018868659,0.008409282
0.17661083,-0.49047154,0.17143503,0.5404242,-0.3756308,-0.31915855,-0.09805316,0.08938281,-0.02372699,-0.588671,-0.56348497,0.23794161,0.07391642,-0.36510667,-0.16975418,0.63950735
0.06448276,-0.4651178,0.31529984,0.23220646,-0.2425758,-0.1076726,-0.15823646,0.34018302,0.15174446,-0.21707638,-0.5120963,-0.25447232,0.41039386,0.009445991,0.004956728,0.5933656
-0.06172268,-0.30474222,0.084356464,-0.026153777,-0.23194815,-0.35855573,-0.049618613,0.012444027,-0.2938411,-0.39772296,-0.035559386,-0.021442689,0.15178229,0.06725887,0.42156717,0.047724433
-0.24576126,0.0025116988,0.48348242,-0.13035178,0.108469084,-0.17957674,0.20785238,0.6525595,-0.704624,-0.3637777,-0.11226653,-0.09546617,0.09210021,0.15252104,-0.2227077,-0.38530093
-0.2325835,-0.43752587,-0.30285424,-0.4221917,0.22668405,-0.22327487,-0.09363419,-0.39619255,-0.16178983,-0.37272656,0.13728353,-0.08725129,0.1122053,0.065340266,0.47554475,0.028252112
-0.21513155,-0.35012567,-0.24631837,0.22862893,-0.31136006,-0.12132832,0.24988246,0.41891548,-0.40151495,-0.48708388,-0.62633276,0.35252976,-0.29669037,0.20214562,-0.08527276,-0.5929692
0.01582028,-0.36825117,0.36523914,-0.033057705,-0.23154382,-0.32020867,0.08915967,-0.11235419,-0.07534143,-0.36037526,-0.6238664,0.4632812,0.33963802,0.0316018,0.0695107,0.2646016
0.025174223,-0.09056237,0.46525618,-0.034575388,-0.073482625,-0.34586293,0.15024312,0.044679496,0.6691331,-0.20653255,-0.1602643,-0.4308011,1.0163023,0.061766576,0.32920802,0.1941012
-0.24195161,0.30948284,-0.29027712,-0.34208596,-0.040242177,-0.3892039,0.059361935,-0.037943926,-0.18918386,0.11517225,-0.1848101,-0.6501587,0.15205958,0.22593248,-0.14623976,0.45514327
0.03316246,-0.22493386,-0.37088993,-0.70164454,0.60061663,-0.056571797,-0.122538224,-0.27590606,-0.07305567,-0.5854254,0.34115165,-0.3975981,-0.14639698,-0.17354317,-0.16562644,-0.67937875
0.09835723,-0.40443915,0.5727459,0.27037945,-0.09511761,-0.3548817,0.16368406,0.19005878,-0.14209566,0.12805465,-0.13118163,-0.49603045,0.4355233,-0.12485146,-0.23591825,0.3740978
-0.06651741,-0.5408726,-0.043491416,-0.15704527,-0.075965814,-0.2497334,0.123033494,0.8849848,0.14518403,-0.21905616,-0.81257236,-0.013004154,0.17510371,-0.5861132,0.04256437,0.1558515
0.40183157,-0.16038106,0.22468364,-0.28786635,0.4617421,-0.31337208,0.45329908,-0.08652072,-0.35645822,0.10927674,-0.052765653,0.16300595,0.1131538,0.03071008,-0.06475651,0.013858048
-0.26908654,-0.81444323,0.009861015,0.15589055,-0.5874757,0.06372963,-0.30190322,0.6378449,0.034909457,-0.48783785,-0.5964565,-0.23580743,-0.11771991,0.38462815,0.36246598,0.05533999
-0.17052025,0.437232,-0.06846013,-0.5894605,-0.36216226,-0.11456847,0.1909789,0.14573391,-0.14226748,-0.1504077,0.09481656,-0.22818564,0.17188247,0.087300204,0.11429949,0.01272458
-0.15059885,-0.09455475,0.26463228,-0.2135713,-0.32574064,-0.4413929,0.18823203,0.08537796,-0.43294525,-0.34670642,-0.48191696,0.29788285,0.2595758,-0.08373995,-0.15791245,0.4232388
0.22761223,-0.40304673,0.35708544,-0.3268259,0.077931374,-0.25077087,0.3248842,-0.04038844,-0.051793292,-0.006371841,-0.11320648,0.16884108,0.037531458,-0.32268283,-0.1623839,0.25178173
-0.09808698,-0.34089956,0.00017800182,0.086901456,-0.10745868,-0.40359813,0.04122759,0.6152984,-0.5490635,-0.39911288,-0.03734455,-0.09230797,0.09106523,0.09371908,-0.18922542,-0.20473835
0.078735426,-0.13997114,0.21070561,0.14694823,-0.33376676,0.035752855,0.632892,-0.003752362,-0.22614887,-0.48212972,-0.37198976,0.4228903,-0.2886138,-0.729604,-0.13802275,-0.0985596
-0.2593098,-0.3799557,-0.4416719,0.19488856,0.27401686,0.106571615,-0.16285081,0.37896913,-0.12930523,0.25283244,-0.21457142,-1.131612,0.021724751,0.27564344,-0.045318775,0.39169493
0.29669344,-0.38452005,0.49572653,-0.45920503,0.4215893,-0.2841099,0.954449,-0.3222103,-0.07258585,0.04404346,-0.032736886,0.118707746,0.15920071,-0.11912188,-0.37459025,-0.03806922
0.0033006966,-0.44544894,0.25465238,0.34383047,-0.19644235,-0.183156,-0.15722863,0.13294837,0.2047423,-0.42381966,-0.44439012,-0.18433937,-0.3623759,0.135171,0.40420616,0.19232377
-0.14295328,0.049023595,0.1810228,-0.17496288,0.015291497,0.022690214,0.6411409,0.43046036,-0.37569234,-0.3066479,-0.30595508,0.3448844,-0.17910928,-0.44294533,0.1124101,-0.5492494
-0.0048289895,-0.12557852,0.10677837,0.2690942,-0.04963514,-0.43541753,-0.10531476,-0.11068533,0.8636912,-0.24648209,-0.7386436,0.302985,0.25880045,-0.19325617,0.00789921,0.37866256
-0.5679246,-0.6767005,-0.21167365,-0.09454635,-0.35636836,-0.17428386,0.19293778,-0.030343615,0.20769458,-0.33441094,-0.5235394,0.35698432,-0.7835454,0.4979868,0.40972078,-0.20598274
-0.5840517,-0.6033807,0.068975985,-0.07372226,-0.103508,0.10451713,-0.51891696,-0.049082644,-0.1742162,-0.13750526,-0.05549562,-0.51293343,-0.0732666,-0.090030335,0.44250184,-0.21053272
-0.49534053,-0.42344305,-0.42600685,-0.88933206,0.69301665,0.04938221,0.36370698,-0.08574438,-0.09493131,-0.1556566,-0.052519567,0.1402102,-0.46683756,0.30637324,-0.03227187,-0.11086878
-0.5985844,-0.48982412,0.5525927,-0.425802,0.4493345,0.13629258,0.08292532,-0.33824885,0.053399473,-0.24940966,-0.17940283,-0.35303295,-0.35910988,-0.4278715,0.05260237,-0.209026
-0.11956437,-0.6588098,0.784121,0.15083684,-0.022186454,-0.40588748,-0.0427236,-0.18614364,0.2696656,-0.25909278,-0.17984465,-0.62681925,0.09728428,0.1822794,0.19795062,0.15076506
-0.41033235,-0.8422517,0.04122953,0.029203087,-0.5810469,-0.01237252,-0.34947798,0.63616294,0.029790351,-0.55887115,-0.45656288,-0.2474239,0.08877317,0.374583,0.1962889,-0.07073252
-0.1705783,-0.19846752,-0.041278586,-0.22298759,-0.08936845,-0.3383907,-0.09553467,0.023639377,-0.4291587,-0.22497737,-0.24162471,-0.013861202,0.18994462,0.1900079,0.29600805,0.17204651
0.07680026,-0.28470644,-0.040515624,-0.23230782,-0.083184406,-0.3082438,0.0636034,0.22188173,0.15395074,-0.22243549,-0.5621319,-0.04657159,0.46551436,-0.6948628,-0.16722956,0.23994622
-0.30896327,-0.79346144,0.27778366,-0.79698896,1.0367043,-0.20275265,0.13856366,-0.84445214,-0.1261692,-0.23305523,0.6553684,0.0008340478,0.028792178,-0.22944094,-0.07114406,-0.18418956
-0.029058728,-0.29008782,0.29218388,-0.18120623,-0.5200825,-0.26389885,-0.19885147,0.23022206,0.54348636,-0.46714672,-0.57521147,-0.46384728,0.78324926,0.111610815,0.3353933,0.23476486
0.20470029,-0.07386014,0.2081711,0.19925672,0.28559738,0.052012168,0.8010198,-0.45156416,0.15462734,-0.22846356,-0.34585062,0.0921758,-0.37594813,-0.33889335,0.010684473,0.13377213
0.13651825,-0.39588165,0.602425,-0.09896691,-0.21086575,-0.4792121,0.098317176,-0.23498489,0.43331468,-0.5386832,-0.35775858,-0.44992352,0.65588087,0.036349494,0.13157895,0.29378897
-0.19766082,-0.22385892,0.54528207,-0.11761083,0.017914519,0.071297124,0.043719966,0.11047433,-0.15931539,0.13015571,-0.04373646,-0.014165368,-0.4809719,0.45242342,-0.29922494,0.25410295
0.32630077,-0.36393976,0.65172523,-0.06593217,0.108091965,0.049698375,0.5385479,0.35649624,-0.5591473,-0.36456263,-0.112540774,0.12638974,-0.09733065,0.1498082,-0.53363496,-0.3020432
0.12366657,-0.34506702,-0.19034302,0.011509724,-0.2461405,-0.26100165,-0.10640825,-0.18311286,-0.41678265,-0.40736338,-0.0856462,0.025694855,0.38394606,0.11493623,0.07569149,0.318879
-0.35656273,-0.26796094,-0.50229645,-0.049695056,-0.88174623,-0.24520208,0.0017579757,0.36827883,-0.4847422,-0.31955332,-0.46776426,-0.07891086,0.3863281,0.11174675,0.039816838,0.39708525
-0.25078642,-0.34722838,-0.2694594,0.07842974,-0.023887634,-0.27944362,-0.39448836,0.57317156,-0.09524536,-0.36913702,-0.16982645,-0.21820466,0.32004902,0.28921473,0.38520256,-0.020877006
-0.13006479,-0.47528064,0.0609794,0.2548691,-0.26251194,-0.017654967,-0.25240293,0.36393678,0.08212661,-0.20867279,-0.45101252,-0.20240816,0.19145882,-0.017875398,0.3814112,0.42974007
-0.40324873,-0.2806202,0.103043675,0.054549046,0.30244815,-0.26331455,-0.2809633,0.4132176,0.16100807,-0.23126337,-0.26360732,0.02307339,0.5127397,-0.35151216,-0.36587676,0.46898758
-0.2347404,-0.32043776,-0.25151482,-0.43768156,0.4767424,0.19331442,0.07520215,-0.10634217,0.15921329,-0.08299731,-0.3368518,-0.06353161,-0.32797563,-0.36856607,-0.44501904,-0.60634285
0.13197863,0.43154055,0.11986187,-0.71032226,-0.24450065,-0.4405973,0.35415527,-0.2182841,0.2692056,-0.36467513,-0.07728779,-0.33391672,0.4249376,0.19648188,0.19643092,0.20728512
-0.144639,-0.07528811,0.025961867,-0.29891378,-0.11631124,-0.11475295,0.12581643,-0.2699272,-0.46686083,-0.0010277703,-0.17901206,0.14403781,0.5266764,-0.07861347,-0.029962167,0.31251815
0.038687065,0.25640005,0.376972,-0.4957046,-0.20746939,0.15353842,0.34880793,0.18919733,-0.3413809,-0.26744336,0.4452459,-0.4442023,-0.34278274,0.1840337,-0.040059056,-0.15701771
-0.37516108,-0.24498516,-0.08669948,-0.07166953,-0.5244766,-0.20214757,-0.012876574,0.46019596,-0.7854221,-0.2516384,-0.1587725,-0.45501518,-0.16294879,0.56052685,0.14668272,0.31778875
0.34204984,-0.43220234,0.56337726,-0.29356074,0.109842315,-0.54581493,0.5775982,-0.3237449,-0.12346686,-0.019747708,-0.29359785,0.1231225,0.13010806,-0.0465282,-0.45984402,0.040057734
0.13331598,-0.31122977,0.032422237,0.16507381,-0.16574472,-0.04329919,0.275053,0.5331881,-0.4360295,-0.6221293,-0.3232196,0.32295722,-0.07862698,-0.23335858,-0.16678242,-0.43316522
0.060082242,-0.09796035,-0.15259314,0.11483097,0.20897843,0.36621696,0.020693967,-0.31409028,-0.26370534,-0.10294631,-0.28496724,-0.5879297,0.13650702,-0.076096006,-0.22155522,0.025427273
-0.21364403,-0.1620247,-0.053217568,-0.4865358,0.09715747,-0.033244174,0.19874212,0.0535029,-0.56528616,-0.16872758,-0.29086837,0.06016074,0.2768331,0.029912723,-0.13778666,0.17689545
-0.19545351,-0.57159156,0.27471793,0.2514914,-0.19723801,-0.074617416,-0.25240594,0.37678543,-0.2527907,-0.023952033,-0.4915648,-0.19161847,0.2985682,-0.2318627,-0.06405691,0.32995874
-0.43916515,-0.5456179,0.2856932,0.0052809715,0.035796702,0.041365474,-0.40702203,-0.23855904,-0.16305913,-0.104762554,0.063658945,-0.54211766,-0.16063459,-0.037147705,0.3882685,-0.21351947
-0.08880617,-0.28118196,0.72491175,0.16893236,-0.009553339,0.12521619,-0.053534012,0.23378761,-0.27883974,-0.0011159331,-0.38687533,-0.31263423,0.4651893,0.006618828,-0.33393198,0.5788222
-0.20551701,0.3788948,0.20552087,-0.14708824,0.16242822,0.08340506,0.13738765,0.2266317,-0.43728065,0.06671649,-0.19917381,-0.58675486,-0.29989293,0.12651898,-0.33957422,-0.048414413
-0.09638106,-0.19998376,0.20101145,-0.08834994,-0.13527995,0.21136756,0.9338121,-0.03249736,-0.4580955,-0.47849584,-0.37987036,0.40537322,-0.24971142,-0.49986723,-0.2597177,-0.3052658
-0.5898323,-0.5681978,0.18494636,-0.29798287,0.07807924,-0.075683795,-0.34186876,0.043044228,-0.5107922,0.22843516,-0.17269298,-0.06927474,-0.03805221,0.43193793,0.061293375,0.51918256
-0.6940063,-0.3553298,-0.121919684,-0.08403593,0.18216325,-0.087204956,-0.591089,0.4278753,-0.06883703,-0.3420237,0.09836844,-0.3147751,0.0995066,0.18374233,0.1965244,-0.27872923
0.18397705,-0.24819142,0.409641,-0.10950555,0.12772608,-0.38777852,0.3283848,-0.11848533,-0.13369526,-0.10795249,-0.07672073,0.020630471,0.09773064,-0.24124937,-0.11925839,0.054486293
-0.028099077,-0.2647255,-0.2596076,0.31390524,-0.0857553,-0.34325927,-0.16183388,-0.034024537,0.43333814,-0.2972965,-0.348419,0.1316965,0.18599662,-0.48381266,0.045692388,0.5692679
0.20568746,-0.23840708,0.31363055,-0.04235141,0.38516462,-0.19438902,0.38600895,0.2747176,-0.44719455,-0.115995176,0.21794707,-0.16041167,0.17709649,-0.28205884,-0.1819334,-0.014696196
0.30143684,-0.29532868,0.31876042,-0.06653616,0.22481067,-0.57490706,0.47679538,-0.3261259,-0.14423129,-0.25583965,-0.077707626,0.2290919,0.32340372,-0.0482792,-0.15312131,-0.0029552025
-0.43376765,-0.47337997,0.05591437,-0.14258505,-0.20428473,0.0042762347,0.14161429,-0.5066941,0.47496745,-0.24483487,-0.5741471,-0.12473507,-0.21243158,0.2518319,0.32824442,-0.37783363
-0.18962595,-0.035807893,0.52682304,-0.18186326,0.52332807,0.095172286,0.16201651,-0.42780206,0.24286881,0.04011614,-0.44787005,-0.3354951,0.26509506,0.105926864,0.32062945,-0.22166467
-0.25890732,-0.33102417,-0.3077997,-0.3836012,0.18250833,0.005802989,-0.15512282,-0.15082285,-0.47969,-0.44341886,0.055115156,-0.21188064,-0.16781765,0.10801295,0.0859755,-0.39882043
-0.10062376,-0.15277265,0.041119583,0.12224527,0.26985943,-0.57943815,0.44851118,-0.33292612,0.3119956,-0.38635764,0.067321114,0.17802905,0.7476129,-1.0074357,-0.5742487,0.23843841
-0.07264439,-0.0380188,-0.015368447,-0.20802957,-0.34896082,-0.05150666,0.5877536,0.45458958,-0.25582153,-0.2708087,-0.3739783,0.32313895,-0.22750115,-0.59173894,-0.017457044,-0.35864574
-0.07533548,-0.1715624,-0.2204774,-0.38636452,-0.014231734,-0.13120207,0.0022826549,0.027439404,-0.3492243,-0.07603217,-0.119989544,0.14164051,0.16145225,0.009910272,0.2994913,-0.017305274
-0.6236464,-0.30181977,-0.421773,-0.6162292,0.38686317,0.040642463,0.44790816,0.28449667,0.21957901,-0.19492844,-0.08347559,0.2666263,-0.5988684,0.14709751,0.2523182,-0.33054963
-0.18249422,0.34234786,-0.047513686,-0.4159296,-0.07416789,0.07306355,0.11006285,0.11473806,-0.17203107,0.12183708,-0.31781963,-0.6833723,-0.14105915,0.19007358,-0.3604971,0.14791644
0.15560843,-0.2728202,-0.19691497,0.34366044,-0.7112064,-0.23440127,-0.10773091,0.29385498,0.32069722,-0.61589086,-0.7654142,0.09035118,-0.2815696,0.1383116,0.33835122,0.49257478
-0.08595085,-0.0004810579,-0.4389539,-0.6616553,0.06427226,-0.06792888,0.31231016,-0.11121324,-0.05667498,-0.18173735,-0.22662613,0.2981513,0.36782932,0.12823674,-0.11757034,0.2393568
-0.50133157,-0.4406083,0.261444,-0.5859691,0.52722013,0.310431,-0.279056,-0.10330927,-0.5179233,-0.33694586,0.22454384,-0.24046688,-0.34599528,-0.30102676,-0.05274923,-0.3806378
0.073211774,-0.12788478,0.0706519,-0.061010044,-0.25938872,0.0020088106,0.4471017,0.36613536,-0.4227639,-0.52583504,-0.5249879,0.32585555,-0.0736984,-0.31367353,-0.5607136,-0.67621464
-0.13270614,-0.35948014,0.59166,-0.060373507,0.21110623,-0.20560071,0.10734843,-0.38215843,-0.09367437,-0.15057787,0.23461956,-0.6933598,0.37148333,-0.14084814,0.8350387,-0.14267394
0.093812466,-0.23875415,-0.32172275,-0.02865396,0.15069291,0.046321064,-0.24595812,0.044979554,-0.47572947,-0.3087343,0.14761826,-0.42791373,0.21279241,-0.13747472,0.29142338,0.2883049
0.1266973,-0.46126854,0.04461039,0.19869569,0.019914018,-0.28254536,-0.1886219,0.4307809,0.08946743,-0.26747125,-0.54560095,-0.3396964,0.45544663,-0.42083174,-0.049999706,0.24550411
-0.08044458,-0.11647132,-0.1941674,-0.645429,0.2775271,-0.084266126,-0.037992824,-0.40878183,0.065003306,-0.17825249,-0.038519524,0.090453744,-0.14868274,-0.33961368,0.318685,-0.4353914
0.11717105,-0.54632235,0.15561534,-0.58608913,0.59293824,-0.13423648,0.31323928,-0.052512523,0.084190704,-0.1544233,0.11757498,-0.045010813,-0.29333484,-0.5034342,-0.041981313,-0.49351567
-0.18793997,-0.11489132,0.47512794,-0.3729637,0.44455585,-0.35965508,0.028033266,-0.15461682,-0.2374874,-0.09424699,-0.25176483,-0.00156115,-0.08394473,0.45866215,0.0055708345,0.37905097
0.21752658,-0.08907029,0.27476907,-0.46014223,0.36683595,0.24524103,0.6294563,0.20465036,-0.37371564,0.34874916,0.38625535,-0.3321967,-0.10949802,-0.542092,-0.11301908,-0.023259068
-0.23001125,-0.0053163655,-0.1465168,0.04828269,0.09068284,0.21328716,0.1286397,0.43736276,-0.07532167,-0.13508736,-0.47139108,-0.7859104,-0.30035612,0.19343184,-0.5723198,0.18587169
-0.42914203,-0.52843815,-0.18654591,0.15039358,-0.45511392,-0.07446102,-0.39190513,0.7466825,-0.15115076,-0.41236565,-0.41562143,-0.23192887,0.16557236,0.33350477,0.40664652,-0.103579484
-0.1494768,-0.18285173,0.39201635,-0.13819401,-0.11490408,-0.34266573,0.19604069,-0.099819586,-0.45961133,-0.45725468,-0.097729884,0.35978442,0.08406043,0.16088392,0.08476959,0.073360965
0.014723681,-0.21558228,-0.24007627,-0.49728256,0.12782757,0.05309309,-0.026091244,-0.14846395,-0.5868117,-0.09512898,0.103987105,-0.11711085,0.15401149,-0.13651624,0.0011063106,0.036661718
-0.28535667,-0.7660397,0.036383957,0.20771512,-0.42790198,0.119506955,-0.38179278,0.4966227,0.0018430967,-0.4495705,-0.51707953,-0.20033717,-0.19672996,0.26826683,0.3639254,-0.15844516
